eval,T,current_cost,best_cost,accepted
103,32.49179119421448,765.0,728.0,1
104,31.841955370330187,765.0,728.0,0
105,31.205116262923582,765.0,728.0,0
106,30.58101393766511,771.0,728.0,1
107,29.969393658911805,771.0,728.0,0
108,29.370005785733568,773.0,728.0,1
109,28.782605670018896,750.0,728.0,1
110,28.20695355661852,706.0,706.0,1
111,27.64281448548615,706.0,706.0,0
112,27.089958195776425,713.0,706.0,1
113,26.548159031860898,731.0,706.0,1
114,26.01719585122368,765.0,706.0,1
115,25.496851934199206,748.0,706.0,1
116,24.986914895515223,770.0,706.0,1
117,24.48717659760492,771.0,706.0,1
118,23.99743306565282,753.0,706.0,1
119,23.517484404339765,755.0,706.0,1
120,23.04713471625297,755.0,706.0,0
121,22.58619202192791,755.0,706.0,1
122,22.134468181489353,755.0,706.0,0
123,21.691778817859564,749.0,706.0,1
124,21.25794324150237,731.0,706.0,1
125,20.832784376672322,735.0,706.0,1
126,20.416128689138876,713.0,706.0,1
127,20.007806115356097,745.0,706.0,1
128,19.607649993048973,713.0,706.0,1
129,19.215496993187994,729.0,706.0,1
130,18.831187053324232,729.0,706.0,0
131,18.454563312257747,730.0,706.0,1
132,18.08547204601259,730.0,706.0,0
133,17.72376260509234,730.0,706.0,0
134,17.369287352990494,730.0,706.0,0
135,17.021901605930683,735.0,706.0,1
136,16.68146357381207,775.0,706.0,1
137,16.34783430233583,777.0,706.0,1
138,16.020877616289113,780.0,706.0,1
139,15.70046006396333,780.0,706.0,0
140,15.386450862684063,760.0,706.0,1
141,15.078721845430382,754.0,706.0,1
142,14.777147408521774,754.0,706.0,0
143,14.481604460351338,754.0,706.0,0
144,14.191972371144312,754.0,706.0,1
145,13.908132923721425,754.0,706.0,0
146,13.629970265246996,754.0,706.0,1
147,13.357370859942057,760.0,706.0,1
148,13.090223442743214,752.0,706.0,1
149,12.82841897388835,752.0,706.0,0
150,12.571850594410583,753.0,706.0,1
151,12.32041358252237,745.0,706.0,1
152,12.074005310871923,745.0,706.0,0
153,11.832525204654484,734.0,706.0,1
154,11.595874700561394,734.0,706.0,0
155,11.363957206550166,736.0,706.0,1
156,11.136678062419163,723.0,706.0,1
157,10.91394450117078,723.0,706.0,0
158,10.695665611147364,721.0,706.0,1
159,10.481752298924416,713.0,706.0,1
160,10.272117252945927,713.0,706.0,0
161,10.066674907887009,713.0,706.0,0
162,9.865341409729268,713.0,706.0,0
163,9.668034581534682,713.0,706.0,0
164,9.474673889903988,713.0,706.0,0
165,9.285180412105907,721.0,706.0,1
166,9.099476803863789,721.0,706.0,0
167,8.917487267786512,721.0,706.0,0
168,8.739137522430783,721.0,706.0,0
169,8.564354771982167,721.0,706.0,0
170,8.393067676542524,721.0,706.0,0
171,8.225206323011673,721.0,706.0,0
172,8.06070219655144,721.0,706.0,0
173,7.89948815262041,721.0,706.0,0
174,7.741498389568002,721.0,706.0,0
175,7.586668421776642,688.0,688.0,1
176,7.434935053341109,692.0,688.0,1
177,7.286236352274287,692.0,688.0,0
178,7.140511625228801,692.0,688.0,0
179,6.997701392724225,692.0,688.0,0
180,6.8577473648697405,676.0,676.0,1
181,6.7205924175723455,676.0,676.0,0
182,6.586180569220899,676.0,676.0,0
183,6.454456957836481,674.0,674.0,1
184,6.325367818679751,674.0,674.0,0
185,6.198860462306156,674.0,674.0,0
186,6.074883253060032,674.0,674.0,0
187,5.953385587998832,674.0,674.0,0
188,5.834317876238855,674.0,674.0,0
189,5.717631518714078,676.0,674.0,1
190,5.603278888339796,676.0,674.0,0
191,5.491213310573,676.0,674.0,0
192,5.381389044361541,676.0,674.0,0
193,5.273761263474309,676.0,674.0,0
194,5.1682860382048235,679.0,674.0,1
195,5.064920317440727,679.0,674.0,0
196,4.963621911091912,691.0,674.0,1
197,4.864349472870074,691.0,674.0,0
198,4.767062483412672,691.0,674.0,0
199,4.671721233744418,691.0,674.0,0
200,4.57828680906953,691.0,674.0,0
201,4.486721072888139,663.0,663.0,1
202,4.396986651430376,663.0,663.0,0
203,4.309046918401768,663.0,663.0,0
204,4.222865980033733,643.0,643.0,1
205,4.1384086604330586,643.0,643.0,0
206,4.055640487224397,643.0,643.0,0
207,3.974527677479909,643.0,643.0,0
208,3.8950371239303108,643.0,643.0,0
209,3.8171363814517045,643.0,643.0,0
210,3.7407936538226703,643.0,643.0,0
211,3.665977780746217,643.0,643.0,0
212,3.5926582251312924,643.0,643.0,0
213,3.5208050606286663,643.0,643.0,0
214,3.450388959416093,643.0,643.0,0
215,3.381381180227771,643.0,643.0,0
216,3.3137535566232157,643.0,643.0,0
217,3.2474784854907512,643.0,643.0,0
218,3.182528915780936,643.0,643.0,0
219,3.118878337465317,643.0,643.0,0
220,3.056500770716011,643.0,643.0,0
221,2.9953707553016904,643.0,643.0,0
222,2.9354633401956565,643.0,643.0,0
223,2.8767540733917434,643.0,643.0,0
224,2.8192189919239086,643.0,643.0,0
225,2.76283461208543,643.0,643.0,0
226,2.7075779198437213,643.0,643.0,0
227,2.6534263614468467,643.0,643.0,0
228,2.6003578342179097,643.0,643.0,0
229,2.5483506775335516,643.0,643.0,0
230,2.4973836639828804,643.0,643.0,0
231,2.4474359907032226,643.0,643.0,0
232,2.398487270889158,643.0,643.0,0
233,2.350517525471375,643.0,643.0,0
234,2.3035071749619473,643.0,643.0,0
235,2.2574370314627084,643.0,643.0,0
236,2.2122882908334542,643.0,643.0,0
237,2.168042525016785,643.0,643.0,0
238,2.124681674516449,643.0,643.0,0
239,2.08218804102612,643.0,643.0,0
240,2.040544280205598,643.0,643.0,0
241,1.999733394601486,643.0,643.0,0
242,1.9597387267094561,643.0,643.0,0
243,1.920543952175267,643.0,643.0,0
244,1.8821330731317616,637.0,637.0,1
245,1.8444904116691263,637.0,637.0,0
246,1.8076006034357437,637.0,637.0,0
247,1.7714485913670288,637.0,637.0,0
248,1.7360196195396882,620.0,620.0,1
249,1.7012992271488945,620.0,620.0,0
250,1.6672732426059165,620.0,620.0,0
251,1.6339277777537982,620.0,620.0,0
252,1.6012492221987222,620.0,620.0,0
253,1.5692242377547478,620.0,620.0,0
254,1.5378397529996528,620.0,620.0,0
255,1.5070829579396596,620.0,620.0,0
256,1.4769412987808663,620.0,620.0,0
257,1.447402472805249,620.0,620.0,0
258,1.418454423349144,620.0,620.0,0
259,1.3900853348821611,620.0,620.0,0
260,1.3622836281845179,620.0,620.0,0
261,1.3350379556208274,620.0,620.0,0
262,1.3083371965084107,620.0,620.0,0
263,1.2821704525782425,620.0,620.0,0
264,1.2565270435266775,620.0,620.0,0
265,1.231396502656144,620.0,620.0,0
266,1.206768572603021,620.0,620.0,0
267,1.1826332011509606,620.0,620.0,0
268,1.1589805371279414,620.0,620.0,0
269,1.1358009263853825,620.0,620.0,0
270,1.1130849078576748,620.0,620.0,0
271,1.0908232097005213,620.0,620.0,0
272,1.0690067455065109,620.0,620.0,0
273,1.0476266105963807,620.0,620.0,0
274,1.026674078384453,620.0,620.0,0
275,1.006140596816764,620.0,620.0,0
276,0.9860177848804288,620.0,620.0,0
277,0.9662974291828202,620.0,620.0,0
278,0.9469714805991638,620.0,620.0,0
279,0.9280320509871806,620.0,620.0,0
280,0.9094714099674369,620.0,620.0,0
281,0.8912819817680881,620.0,620.0,0
282,0.8734563421327264,620.0,620.0,0
283,0.8559872152900718,620.0,620.0,0
284,0.8388674709842704,620.0,620.0,0
285,0.8220901215645849,620.0,620.0,0
286,0.8056483191332933,620.0,620.0,0
287,0.7895353527506274,620.0,620.0,0
288,0.7737446456956149,620.0,620.0,0
289,0.7582697527817025,620.0,620.0,0
290,0.7431043577260684,620.0,620.0,0
291,0.728242270571547,620.0,620.0,0
292,0.713677425160116,620.0,620.0,0
293,0.6994038766569137,620.0,620.0,0
294,0.6854157991237755,620.0,620.0,0
295,0.6717074831412999,620.0,620.0,0
296,0.6582733334784739,620.0,620.0,0
297,0.6451078668089044,620.0,620.0,0
298,0.6322057094727264,620.0,620.0,0
299,0.6195615952832718,620.0,620.0,0
300,0.6071703633776063,620.0,620.0,0
301,0.5950269561100542,620.0,620.0,0
302,0.5831264169878531,620.0,620.0,0
303,0.5714638886480959,620.0,620.0,0
304,0.5600346108751341,620.0,620.0,0
305,0.5488339186576314,620.0,620.0,0
306,0.5378572402844788,620.0,620.0,0
307,0.5271000954787892,620.0,620.0,0
308,0.5165580935692135,620.0,620.0,0
309,0.5062269316978292,620.0,620.0,0
310,0.4961023930638726,620.0,620.0,0
311,0.4861803452025951,620.0,620.0,0
312,0.47645673829854324,620.0,620.0,0
313,0.46692760353257234,620.0,620.0,0
314,0.4575890514619209,620.0,620.0,0
315,0.4484372704326825,620.0,620.0,0
316,0.43946852502402883,620.0,620.0,0
317,0.43067915452354827,620.0,620.0,0
318,0.42206557143307727,620.0,620.0,0
319,0.4136242600044157,620.0,620.0,0
320,0.4053517748043274,620.0,620.0,0
321,0.39724473930824084,620.0,620.0,0
322,0.389299844522076,620.0,620.0,0
323,0.3815138476316345,620.0,620.0,0
324,0.3738835706790018,620.0,620.0,0
325,0.3664058992654218,620.0,620.0,0
326,0.3590777812801133,620.0,620.0,0
327,0.351896225654511,620.0,620.0,0
328,0.3448583011414208,620.0,620.0,0
329,0.3379611351185924,620.0,620.0,0
330,0.33120191241622055,620.0,620.0,0
331,0.32457787416789613,620.0,620.0,0
332,0.3180863166845382,620.0,620.0,0
333,0.31172459035084743,620.0,620.0,0
334,0.30549009854383047,620.0,620.0,0
335,0.29938029657295384,620.0,620.0,0
336,0.29339269064149476,620.0,620.0,0
337,0.28752483682866486,620.0,620.0,0
338,0.28177434009209157,620.0,620.0,0
339,0.27613885329024973,620.0,620.0,0
340,0.2706160762244447,620.0,620.0,0
341,0.26520375469995583,620.0,620.0,0
342,0.2598996796059567,620.0,620.0,0
343,0.2547016860138376,620.0,620.0,0
344,0.24960765229356083,620.0,620.0,0
345,0.2446154992476896,620.0,620.0,0
346,0.2397231892627358,620.0,620.0,0
347,0.2349287254774811,620.0,620.0,0
348,0.23023015096793145,620.0,620.0,0
349,0.2256255479485728,620.0,620.0,0
350,0.22111303698960136,620.0,620.0,0
351,0.2166907762498093,620.0,620.0,0
352,0.21235696072481314,620.0,620.0,0
353,0.20810982151031687,620.0,620.0,0
354,0.20394762508011052,620.0,620.0,0
355,0.19986867257850832,620.0,620.0,0
356,0.19587129912693815,620.0,620.0,0
357,0.19195387314439938,620.0,620.0,0
358,0.18811479568151138,620.0,620.0,0
359,0.18435249976788115,620.0,620.0,0
360,0.18066544977252352,620.0,620.0,0
361,0.17705214077707304,620.0,620.0,0
362,0.17351109796153158,620.0,620.0,0
363,0.17004087600230094,620.0,620.0,0
364,0.1666400584822549,620.0,620.0,0
365,0.1633072573126098,620.0,620.0,0
366,0.1600411121663576,620.0,620.0,0
367,0.15684028992303045,620.0,620.0,0
368,0.15370348412456983,620.0,620.0,0
369,0.15062941444207842,620.0,620.0,0
370,0.14761682615323685,620.0,620.0,0
371,0.14466448963017212,620.0,620.0,0
372,0.14177119983756867,620.0,620.0,0
373,0.1389357758408173,620.0,620.0,0
374,0.13615706032400093,620.0,620.0,0
375,0.13343391911752092,620.0,620.0,0
376,0.1307652407351705,620.0,620.0,0
377,0.1281499359204671,620.0,620.0,0
378,0.12558693720205777,620.0,620.0,0
379,0.12307519845801661,620.0,620.0,0
380,0.12061369448885627,620.0,620.0,0
381,0.11820142059907914,620.0,620.0,0
382,0.11583739218709756,620.0,620.0,0
383,0.1135206443433556,620.0,620.0,0
384,0.11125023145648848,620.0,620.0,0
385,0.10902522682735871,620.0,620.0,0
386,0.10684472229081153,620.0,620.0,0
387,0.1047078278449953,620.0,620.0,0
388,0.1026136712880954,620.0,620.0,0
389,0.1005613978623335,620.0,620.0,0
390,0.09855016990508682,620.0,620.0,0
391,0.09657916650698507,620.0,620.0,0
392,0.09464758317684537,620.0,620.0,0
393,0.09275463151330846,620.0,620.0,0
394,0.09089953888304228,620.0,620.0,0
395,0.08908154810538144,620.0,620.0,0
396,0.0872999171432738,620.0,620.0,0
397,0.08555391880040833,620.0,620.0,0
398,0.08384284042440016,620.0,620.0,0
399,0.08216598361591215,620.0,620.0,0
400,0.0805226639435939,620.0,620.0,0
401,0.07891221066472202,620.0,620.0,0
402,0.07733396645142758,620.0,620.0,0
403,0.07578728712239903,620.0,620.0,0
404,0.07427154137995105,620.0,620.0,0
405,0.07278611055235203,620.0,620.0,0
406,0.07133038834130498,620.0,620.0,0
407,0.06990378057447888,620.0,620.0,0
408,0.0685057049629893,620.0,620.0,0
409,0.06713559086372951,620.0,620.0,0
410,0.06579287904645492,620.0,620.0,0
411,0.06447702146552582,620.0,620.0,0
412,0.0631874810362153,620.0,620.0,0
413,0.06192373141549099,620.0,620.0,0
414,0.06068525678718117,620.0,620.0,0
415,0.05947155165143754,620.0,620.0,0
416,0.05828212061840879,620.0,620.0,0
417,0.05711647820604061,620.0,620.0,0
418,0.0559741486419198,620.0,620.0,0
419,0.054854665669081405,620.0,620.0,0
420,0.05375757235569978,620.0,620.0,0
421,0.052682420908585784,620.0,620.0,0
422,0.05162877249041407,620.0,620.0,0
423,0.050596197040605785,620.0,620.0,0
424,0.04958427309979367,620.0,620.0,0
425,0.0485925876377978,620.0,620.0,0
426,0.04762073588504184,620.0,620.0,0
427,0.04666832116734101,620.0,620.0,0
428,0.04573495474399419,620.0,620.0,0
429,0.0448202556491143,620.0,620.0,0
430,0.043923850536132014,620.0,620.0,0
431,0.043045373525409374,620.0,620.0,0
432,0.042184466054901185,620.0,620.0,0
433,0.04134077673380316,611.0,611.0,1
434,0.0405139611991271,611.0,611.0,0
435,0.03970368197514455,611.0,611.0,0
436,0.03890960833564166,611.0,611.0,0
437,0.038131416168928824,611.0,611.0,0
438,0.03736878784555025,611.0,611.0,0
439,0.03662141208863924,611.0,611.0,0
440,0.03588898384686646,605.0,605.0,1
441,0.03517120416992913,605.0,605.0,0
442,0.03446778008653055,605.0,605.0,0
443,0.03377842448479994,605.0,605.0,0
444,0.03310285599510394,605.0,605.0,0
445,0.032440798875201855,605.0,605.0,0
446,0.031791982897697815,605.0,605.0,0
447,0.031156143239743857,605.0,605.0,0
448,0.03053302037494898,605.0,605.0,0
449,0.029922359967449998,605.0,605.0,0
450,0.029323912768100997,605.0,605.0,0
451,0.028737434512738975,605.0,605.0,0
452,0.028162685822484195,605.0,605.0,0
453,0.02759943210603451,605.0,605.0,0
454,0.02704744346391382,605.0,605.0,0
455,0.026506494594635544,605.0,605.0,0
456,0.025976364702742834,605.0,605.0,0
457,0.02545683740868798,605.0,605.0,0
458,0.02494770066051422,605.0,605.0,0
459,0.024448746647303933,605.0,605.0,0
460,0.023959771714357855,605.0,605.0,0
461,0.0234805762800707,605.0,605.0,0
462,0.023010964754469284,599.0,599.0,1
463,0.0225507454593799,599.0,599.0,0
464,0.0220997305501923,599.0,599.0,0
465,0.021657735939188454,599.0,599.0,0
466,0.021224581220404683,599.0,599.0,0
467,0.02080008959599659,599.0,599.0,0
468,0.020384087804076658,599.0,599.0,0
469,0.019976406047995124,599.0,599.0,0
470,0.019576877927035222,599.0,599.0,0
471,0.019185340368494518,599.0,599.0,0
472,0.018801633561124628,599.0,599.0,0
473,0.018425600889902135,599.0,599.0,0
474,0.018057088872104093,599.0,599.0,0
475,0.01769594709466201,599.0,599.0,0
476,0.01734202815276877,599.0,599.0,0
477,0.016995187589713395,599.0,599.0,0
478,0.016655283837919126,599.0,599.0,0
479,0.016322178161160744,599.0,599.0,0
480,0.01599573459793753,599.0,599.0,0
481,0.01567581990597878,599.0,599.0,0
482,0.015362303507859203,599.0,599.0,0
483,0.015055057437702019,599.0,599.0,0
484,0.014753956288947979,599.0,599.0,0
485,0.014458877163169018,599.0,599.0,0
486,0.014169699619905638,599.0,599.0,0
487,0.013886305627507525,599.0,599.0,0
488,0.013608579514957374,599.0,599.0,0
489,0.013336407924658226,599.0,599.0,0
490,0.013069679766165061,599.0,599.0,0
491,0.01280828617084176,599.0,599.0,0
492,0.012552120447424923,599.0,599.0,0
493,0.012301078038476425,599.0,599.0,0
494,0.012055056477706896,599.0,599.0,0
495,0.011813955348152758,599.0,599.0,0
496,0.011577676241189702,599.0,599.0,0
497,0.011346122716365908,599.0,599.0,0
498,0.01111920026203859,599.0,599.0,0
499,0.010896816256797818,599.0,599.0,0
500,0.010678879931661861,599.0,599.0,1
501,0.010465302333028623,599.0,599.0,0
502,0.01025599628636805,599.0,599.0,0
503,0.01005087636064069,599.0,599.0,0
504,0.009849858833427875,599.0,599.0,0
505,0.009652861656759317,599.0,599.0,0
506,0.009459804423624131,599.0,599.0,0
507,0.009270608335151649,599.0,599.0,0
508,0.009085196168448616,599.0,599.0,0
509,0.008903492245079645,599.0,599.0,0
510,0.008725422400178052,599.0,599.0,0
511,0.00855091395217449,599.0,599.0,1
512,0.008379895673131,599.0,599.0,0
513,0.00821229775966838,599.0,599.0,0
514,0.008048051804475013,599.0,599.0,0
515,0.007887090768385513,599.0,599.0,0
516,0.007729348953017802,599.0,599.0,0
517,0.007574761973957446,599.0,599.0,0
518,0.007423266734478297,599.0,599.0,0
519,0.007274801399788731,599.0,599.0,0
520,0.007129305371792956,599.0,599.0,0
521,0.006986719264357097,599.0,599.0,0
522,0.006846984879069954,599.0,599.0,0
523,0.0067100451814885555,599.0,599.0,0
524,0.0065758442778587846,599.0,599.0,0
525,0.006444327392301608,599.0,599.0,0
526,0.006315440844455576,599.0,599.0,0
527,0.006189132027566465,599.0,599.0,0
528,0.0060653493870151355,599.0,599.0,0
529,0.005944042399274833,599.0,599.0,0
530,0.005825161551289336,599.0,599.0,0
531,0.005708658320263549,599.0,599.0,0
532,0.005594485153858278,599.0,599.0,0
533,0.005482595450781113,599.0,599.0,0
534,0.005372943541765491,599.0,599.0,0
535,0.005265484670930181,599.0,599.0,0
536,0.005160174977511578,599.0,599.0,0
537,0.005056971477961346,599.0,599.0,0
538,0.004955832048402119,599.0,599.0,0
539,0.004856715407434077,599.0,599.0,0
540,0.004759581099285396,599.0,599.0,0
541,0.004664389477299687,599.0,599.0,0
542,0.0045711016877536936,599.0,599.0,0
543,0.0044796796539986194,599.0,599.0,0
544,0.004390086060918647,599.0,599.0,0
545,0.004302284339700274,599.0,599.0,0
546,0.004216238652906269,599.0,599.0,0
547,0.004131913879848143,599.0,599.0,0
548,0.00404927560225118,599.0,599.0,0
549,0.003968290090206156,599.0,599.0,0
550,0.003888924288402033,599.0,599.0,0
551,0.0038111458026339924,599.0,599.0,0
552,0.0037349228865813126,599.0,599.0,0
553,0.0036602244288496863,599.0,599.0,0
554,0.0035870199402726925,599.0,599.0,0
555,0.0035152795414672387,599.0,599.0,0
556,0.003444973950637894,599.0,599.0,0
557,0.003376074471625136,599.0,599.0,0
558,0.003308552982192633,599.0,599.0,0
559,0.0032423819225487803,599.0,599.0,0
560,0.003177534284097805,599.0,599.0,0
561,0.003113983598415849,599.0,599.0,0
562,0.0030517039264475318,599.0,599.0,0
563,0.002990669847918581,599.0,599.0,0
564,0.002930856450960209,599.0,599.0,0
565,0.002872239321941005,599.0,599.0,0
566,0.002814794535502185,599.0,599.0,0
567,0.002758498644792141,599.0,599.0,0
568,0.002703328671896298,599.0,599.0,0
569,0.0026492620984583724,599.0,599.0,0
570,0.002596276856489205,599.0,599.0,0
571,0.0025443513193594207,599.0,599.0,0
572,0.0024934642929722323,599.0,599.0,0
573,0.0024435950071127876,599.0,599.0,0
574,0.002394723106970532,599.0,599.0,0
575,0.0023468286448311212,599.0,599.0,1
576,0.0022998920719344987,599.0,599.0,0
577,0.002253894230495809,599.0,599.0,0
578,0.0022088163458858926,599.0,599.0,0
579,0.0021646400189681745,599.0,599.0,0
580,0.002121347218588811,599.0,599.0,0
581,0.0020789202742170347,599.0,599.0,0
582,0.002037341868732694,599.0,599.0,0
583,0.00199659503135804,599.0,599.0,0
584,0.0019566631307308792,599.0,599.0,0
585,0.0019175298681162617,599.0,599.0,0
586,0.0018791792707539363,599.0,599.0,0
587,0.0018415956853388576,599.0,599.0,0
588,0.0018047637716320805,599.0,599.0,0
589,0.001768668496199439,599.0,599.0,0
590,0.00173329512627545,599.0,599.0,0
591,0.001698629223749941,599.0,599.0,0
592,0.001664656639274942,599.0,599.0,0
593,0.001631363506489443,599.0,599.0,0
594,0.0015987362363596542,599.0,599.0,0
595,0.001566761511632461,599.0,599.0,0
596,0.0015354262813998118,599.0,599.0,0
597,0.0015047177557718156,599.0,599.0,0
598,0.0014746234006563792,599.0,599.0,0
599,0.0014451309326432515,599.0,599.0,0
600,0.0014162283139903865,599.0,599.0,0
601,0.0013879037477105788,599.0,599.0,0
602,0.0013601456727563672,599.0,599.0,0
603,0.0013329427593012399,599.0,599.0,0
604,0.001306283904115215,599.0,599.0,0
605,0.0012801582260329107,599.0,599.0,0
606,0.0012545550615122524,599.0,599.0,0
607,0.0012294639602820074,599.0,599.0,0
608,0.0012048746810763673,599.0,599.0,0
609,0.0011807771874548399,599.0,599.0,0
610,0.001157161643705743,599.0,599.0,0
611,0.0011340184108316281,599.0,599.0,0
612,0.0011113380426149956,599.0,599.0,0
613,0.0010891112817626957,599.0,599.0,0
614,0.0010673290561274418,599.0,599.0,0
615,0.0010459824750048928,599.0,599.0,0
616,0.001025062825504795,599.0,599.0,0
617,0.001004561568994699,599.0,599.0,0
