eval,T,current_cost,best_cost,accepted
2519,0.000829152177604017,587.0,587.0,0
2520,0.0008250064167159969,587.0,587.0,0
2521,0.0008208813846324169,587.0,587.0,0
2522,0.0008167769777092549,587.0,587.0,0
2523,0.0008126930928207086,587.0,587.0,0
2524,0.000808629627356605,587.0,587.0,0
2525,0.000804586479219822,587.0,587.0,0
2526,0.0008005635468237228,587.0,587.0,0
2527,0.0007965607290896042,587.0,587.0,0
2528,0.0007925779254441561,587.0,587.0,0
2529,0.0007886150358169354,587.0,587.0,0
2530,0.0007846719606378506,587.0,587.0,0
2531,0.0007807486008346614,587.0,587.0,0
2532,0.000776844857830488,587.0,587.0,0
2533,0.0007729606335413355,587.0,587.0,0
2534,0.0007690958303736288,587.0,587.0,0
2535,0.0007652503512217606,587.0,587.0,0
2536,0.0007614240994656519,587.0,587.0,0
2537,0.0007576169789683236,587.0,587.0,0
2538,0.000753828894073482,587.0,587.0,0
2539,0.0007500597496031146,587.0,587.0,0
2540,0.000746309450855099,587.0,587.0,0
2541,0.0007425779036008235,587.0,587.0,0
2542,0.0007388650140828194,587.0,587.0,0
2543,0.0007351706890124053,587.0,587.0,0
2544,0.0007314948355673434,587.0,587.0,0
2545,0.0007278373613895066,587.0,587.0,0
2546,0.000724198174582559,587.0,587.0,0
2547,0.0007205771837096463,587.0,587.0,0
2548,0.000716974297791098,587.0,587.0,0
2549,0.0007133894263021425,587.0,587.0,0
2550,0.0007098224791706318,587.0,587.0,0
2551,0.0007062733667747786,587.0,587.0,0
2552,0.0007027419999409047,587.0,587.0,0
2553,0.0006992282899412002,587.0,587.0,0
2554,0.0006957321484914942,587.0,587.0,0
2555,0.0006922534877490367,587.0,587.0,0
2556,0.0006887922203102915,587.0,587.0,0
2557,0.0006853482592087401,587.0,587.0,0
2558,0.0006819215179126964,587.0,587.0,0
2559,0.0006785119103231329,587.0,587.0,0
2560,0.0006751193507715172,587.0,587.0,0
2561,0.0006717437540176595,587.0,587.0,0
2562,0.0006683850352475712,587.0,587.0,0
2563,0.0006650431100713334,587.0,587.0,0
2564,0.0006617178945209767,587.0,587.0,0
2565,0.0006584093050483719,587.0,587.0,0
2566,0.00065511725852313,587.0,587.0,0
2567,0.0006518416722305143,587.0,587.0,0
2568,0.0006485824638693617,587.0,587.0,0
2569,0.000645339551550015,587.0,587.0,0
2570,0.0006421128537922649,587.0,587.0,0
2571,0.0006389022895233036,587.0,587.0,0
2572,0.000635707778075687,587.0,587.0,0
2573,0.0006325292391853086,587.0,587.0,0
2574,0.000629366592989382,587.0,587.0,0
2575,0.0006262197600244351,587.0,587.0,0
2576,0.000623088661224313,587.0,587.0,0
2577,0.0006199732179181914,587.0,587.0,0
2578,0.0006168733518286004,587.0,587.0,0
2579,0.0006137889850694574,587.0,587.0,0
2580,0.0006107200401441101,587.0,587.0,0
2581,0.0006076664399433895,587.0,587.0,0
2582,0.0006046281077436726,587.0,587.0,0
2583,0.0006016049672049542,587.0,587.0,0
2584,0.0005985969423689294,587.0,587.0,0
2585,0.0005956039576570847,587.0,587.0,0
2586,0.0005926259378687993,587.0,587.0,0
2587,0.0005896628081794552,587.0,587.0,0
2588,0.000586714494138558,587.0,587.0,0
2589,0.0005837809216678652,587.0,587.0,0
2590,0.0005808620170595258,587.0,587.0,0
2591,0.0005779577069742282,587.0,587.0,0
2592,0.0005750679184393571,587.0,587.0,0
2593,0.0005721925788471603,587.0,587.0,0
2594,0.0005693316159529245,587.0,587.0,0
2595,0.0005664849578731598,587.0,587.0,0
2596,0.000563652533083794,587.0,587.0,0
2597,0.000560834270418375,587.0,587.0,0
2598,0.0005580300990662832,587.0,587.0,0
2599,0.0005552399485709518,587.0,587.0,0
2600,0.0005524637488280971,587.0,587.0,0
2601,0.0005497014300839566,587.0,587.0,0
2602,0.0005469529229335369,587.0,587.0,0
2603,0.0005442181583188691,587.0,587.0,0
2604,0.0005414970675272748,587.0,587.0,0
2605,0.0005387895821896384,587.0,587.0,0
2606,0.0005360956342786902,587.0,587.0,0
2607,0.0005334151561072968,587.0,587.0,0
2608,0.0005307480803267603,587.0,587.0,0
2609,0.0005280943399251265,587.0,587.0,0
2610,0.0005254538682255009,587.0,587.0,0
2611,0.0005228265988843734,587.0,587.0,0
2612,0.0005202124658899515,587.0,587.0,0
2613,0.0005176114035605018,587.0,587.0,0
2614,0.0005150233465426994,587.0,587.0,0
2615,0.0005124482298099858,587.0,587.0,0
2616,0.0005098859886609358,587.0,587.0,0
2617,0.0005073365587176311,587.0,587.0,0
2618,0.0005047998759240429,587.0,587.0,0
2619,0.0005022758765444227,587.0,587.0,0
2620,0.0004997644971617006,587.0,587.0,0
2621,0.0004972656746758921,587.0,587.0,0
2622,0.0004947793463025126,587.0,587.0,0
2623,0.0004923054495710001,587.0,587.0,0
2624,0.0004898439223231451,587.0,587.0,0
2625,0.0004873947027115293,587.0,587.0,0
2626,0.00048495772919797164,587.0,587.0,0
2627,0.00048253294055198177,587.0,587.0,0
2628,0.00048012027584922183,587.0,587.0,0
2629,0.00047771967446997573,587.0,587.0,0
2630,0.0004753310760976259,587.0,587.0,0
2631,0.00047295442071713776,587.0,587.0,0
2632,0.00047058964861355207,587.0,587.0,0
2633,0.0004682367003704843,587.0,587.0,0
2634,0.00046589551686863185,587.0,587.0,0
2635,0.0004635660392842887,587.0,587.0,0
2636,0.0004612482090878673,587.0,587.0,0
2637,0.00045894196804242794,587.0,587.0,0
2638,0.0004566472582022158,587.0,587.0,0
2639,0.00045436402191120475,587.0,587.0,0
2640,0.0004520922018016487,587.0,587.0,0
2641,0.0004498317407926405,587.0,587.0,0
2642,0.0004475825820886773,587.0,587.0,0
2643,0.0004453446691782339,587.0,587.0,0
2644,0.0004431179458323427,587.0,587.0,0
2645,0.000440902356103181,587.0,587.0,0
2646,0.00043869784432266505,587.0,587.0,0
2647,0.00043650435510105175,587.0,587.0,0
2648,0.00043432183332554647,587.0,587.0,0
2649,0.00043215022415891876,587.0,587.0,0
2650,0.00042998947303812417,587.0,587.0,0
2651,0.0004278395256729335,587.0,587.0,0
2652,0.0004257003280445689,587.0,587.0,0
2653,0.000423571826404346,587.0,587.0,0
2654,0.00042145396727232427,587.0,587.0,0
2655,0.0004193466974359626,587.0,587.0,0
2656,0.0004172499639487828,587.0,587.0,0
2657,0.00041516371412903886,587.0,587.0,0
2658,0.00041308789555839364,587.0,587.0,0
2659,0.00041102245608060165,587.0,587.0,0
2660,0.00040896734380019864,587.0,587.0,0
2661,0.00040692250708119766,587.0,587.0,0
2662,0.00040488789454579165,587.0,587.0,0
2663,0.00040286345507306267,587.0,587.0,0
2664,0.00040084913779769735,587.0,587.0,0
2665,0.0003988448921087089,587.0,587.0,0
2666,0.00039685066764816535,587.0,587.0,0
2667,0.00039486641430992454,587.0,587.0,0
2668,0.0003928920822383749,587.0,587.0,0
2669,0.000390927621827183,587.0,587.0,0
2670,0.0003889729837180471,587.0,587.0,0
2671,0.00038702811879945685,587.0,587.0,0
2672,0.0003850929782054596,587.0,587.0,0
2673,0.00038316751331443226,587.0,587.0,0
2674,0.0003812516757478601,587.0,587.0,0
2675,0.0003793454173691208,587.0,587.0,0
2676,0.0003774486902822752,587.0,587.0,0
2677,0.0003755614468308638,587.0,587.0,0
2678,0.0003736836395967095,587.0,587.0,0
2679,0.00037181522139872596,587.0,587.0,0
2680,0.0003699561452917323,587.0,587.0,0
2681,0.0003681063645652737,587.0,587.0,0
2682,0.0003662658327424473,587.0,587.0,0
2683,0.0003644345035787351,587.0,587.0,0
2684,0.0003626123310608414,587.0,587.0,0
2685,0.0003607992694055372,587.0,587.0,0
2686,0.0003589952730585095,587.0,587.0,0
2687,0.00035720029669321693,587.0,587.0,0
2688,0.0003554142952097509,587.0,587.0,0
2689,0.0003536372237337021,587.0,587.0,0
2690,0.0003518690376150336,587.0,587.0,0
2691,0.0003501096924269584,587.0,587.0,0
2692,0.00034835914396482364,587.0,587.0,0
2693,0.00034661734824499953,587.0,587.0,0
2694,0.0003448842615037745,587.0,587.0,0
2695,0.00034315984019625567,587.0,587.0,0
2696,0.0003414440409952744,587.0,587.0,0
2697,0.000339736820790298,587.0,587.0,0
2698,0.0003380381366863465,587.0,587.0,0
2699,0.0003363479460029148,587.0,587.0,0
2700,0.00033466620627290025,587.0,587.0,0
2701,0.00033299287524153577,587.0,587.0,0
2702,0.00033132791086532806,587.0,587.0,0
2703,0.0003296712713110014,587.0,587.0,0
2704,0.0003280229149544464,587.0,587.0,0
2705,0.00032638280037967417,587.0,587.0,0
2706,0.0003247508863777758,587.0,587.0,0
2707,0.0003231271319458869,587.0,587.0,0
2708,0.0003215114962861575,587.0,587.0,0
2709,0.0003199039388047267,587.0,587.0,0
2710,0.00031830441911070306,587.0,587.0,0
2711,0.0003167128970151495,587.0,587.0,0
2712,0.0003151293325300738,587.0,587.0,0
2713,0.0003135536858674234,587.0,587.0,0
2714,0.0003119859174380863,587.0,587.0,0
2715,0.0003104259878508959,587.0,587.0,0
2716,0.0003088738579116414,587.0,587.0,0
2717,0.0003073294886220832,587.0,587.0,0
2718,0.00030579284117897277,587.0,587.0,0
2719,0.0003042638769730779,587.0,587.0,0
2720,0.0003027425575882125,587.0,587.0,0
2721,0.00030122884480027147,587.0,587.0,0
2722,0.0002997227005762701,587.0,587.0,0
2723,0.00029822408707338874,587.0,587.0,0
2724,0.0002967329666380218,587.0,587.0,0
2725,0.0002952493018048317,587.0,587.0,0
2726,0.00029377305529580753,587.0,587.0,0
2727,0.0002923041900193285,587.0,587.0,0
2728,0.00029084266906923185,587.0,587.0,0
2729,0.00028938845572388567,587.0,587.0,0
2730,0.00028794151344526623,587.0,587.0,0
2731,0.0002865018058780399,587.0,587.0,0
2732,0.0002850692968486497,587.0,587.0,0
2733,0.00028364395036440646,587.0,587.0,0
2734,0.0002822257306125844,587.0,587.0,0
2735,0.0002808146019595215,587.0,587.0,0
2736,0.0002794105289497239,587.0,587.0,0
2737,0.00027801347630497525,587.0,587.0,0
2738,0.00027662340892345037,587.0,587.0,0
2739,0.0002752402918788331,587.0,587.0,0
2740,0.00027386409041943894,587.0,587.0,0
2741,0.00027249476996734175,587.0,587.0,0
2742,0.000271132296117505,587.0,587.0,0
2743,0.0002697766346369175,587.0,587.0,0
2744,0.00026842775146373294,587.0,587.0,0
2745,0.00026708561270641427,587.0,587.0,0
2746,0.0002657501846428822,587.0,587.0,0
2747,0.00026442143371966775,587.0,587.0,0
2748,0.0002630993265510694,587.0,587.0,0
2749,0.00026178382991831405,587.0,587.0,0
2750,0.0002604749107687225,587.0,587.0,0
2751,0.0002591725362148789,587.0,587.0,0
2752,0.0002578766735338045,587.0,587.0,0
2753,0.0002565872901661355,587.0,587.0,0
2754,0.0002553043537153048,587.0,587.0,0
2755,0.0002540278319467283,587.0,587.0,0
2756,0.00025275769278699465,587.0,587.0,0
2757,0.00025149390432305967,587.0,587.0,0
2758,0.0002502364348014444,587.0,587.0,0
2759,0.00024898525262743716,587.0,587.0,0
2760,0.0002477403263643,587.0,587.0,0
2761,0.00024650162473247847,587.0,587.0,0
2762,0.0002452691166088161,587.0,587.0,0
2763,0.000244042771025772,587.0,587.0,0
2764,0.00024282255717064313,587.0,587.0,0
2765,0.0002416084443847899,587.0,587.0,0
2766,0.00024040040216286596,587.0,587.0,0
2767,0.00023919840015205164,587.0,587.0,0
2768,0.00023800240815129137,587.0,587.0,0
2769,0.00023681239611053493,587.0,587.0,0
2770,0.00023562833412998224,587.0,587.0,0
2771,0.00023445019245933233,587.0,587.0,0
2772,0.00023327794149703566,587.0,587.0,0
2773,0.00023211155178955048,587.0,587.0,0
2774,0.00023095099403060273,587.0,587.0,0
2775,0.0002297962390604497,587.0,587.0,0
2776,0.00022864725786514746,587.0,587.0,0
2777,0.0002275040215758217,587.0,587.0,0
2778,0.0002263665014679426,587.0,587.0,0
2779,0.0002252346689606029,587.0,587.0,0
2780,0.00022410849561579988,587.0,587.0,0
2781,0.0002229879531377209,587.0,587.0,0
2782,0.00022187301337203228,587.0,587.0,0
2783,0.00022076364830517212,587.0,587.0,0
2784,0.00021965983006364627,587.0,587.0,0
2785,0.00021856153091332804,587.0,587.0,0
2786,0.0002174687232587614,587.0,587.0,0
2787,0.0002163813796424676,587.0,587.0,0
2788,0.00021529947274425527,587.0,587.0,0
2789,0.000214222975380534,587.0,587.0,0
2790,0.00021315186050363131,587.0,587.0,0
2791,0.00021208610120111317,587.0,587.0,0
2792,0.0002110256706951076,587.0,587.0,0
2793,0.00020997054234163205,587.0,587.0,0
2794,0.00020892068962992388,587.0,587.0,0
2795,0.00020787608618177427,587.0,587.0,0
2796,0.0002068367057508654,587.0,587.0,0
2797,0.00020580252222211106,587.0,587.0,0
2798,0.0002047735096110005,587.0,587.0,0
2799,0.0002037496420629455,587.0,587.0,0
2800,0.00020273089385263078,587.0,587.0,0
2801,0.00020171723938336761,587.0,587.0,0
2802,0.00020070865318645077,587.0,587.0,0
2803,0.00019970510992051851,587.0,587.0,0
2804,0.00019870658437091593,587.0,587.0,0
2805,0.00019771305144906134,587.0,587.0,0
2806,0.00019672448619181604,587.0,587.0,0
2807,0.00019574086376085697,587.0,587.0,0
2808,0.00019476215944205268,587.0,587.0,0
2809,0.0001937883486448424,587.0,587.0,0
2810,0.0001928194069016182,587.0,587.0,0
2811,0.0001918553098671101,587.0,587.0,0
2812,0.00019089603331777456,587.0,587.0,0
2813,0.0001899415531511857,587.0,587.0,0
2814,0.00018899184538542977,587.0,587.0,0
2815,0.00018804688615850262,587.0,587.0,0
2816,0.0001871066517277101,587.0,587.0,0
2817,0.00018617111846907155,587.0,587.0,0
2818,0.0001852402628767262,587.0,587.0,0
2819,0.00018431406156234256,587.0,587.0,0
2820,0.00018339249125453084,587.0,587.0,0
2821,0.00018247552879825817,587.0,587.0,0
2822,0.00018156315115426687,587.0,587.0,0
2823,0.00018065533539849554,587.0,587.0,0
2824,0.00017975205872150307,587.0,587.0,0
2825,0.00017885329842789554,587.0,587.0,0
2826,0.00017795903193575606,587.0,587.0,0
2827,0.00017706923677607728,587.0,587.0,0
2828,0.0001761838905921969,587.0,587.0,0
2829,0.0001753029711392359,587.0,587.0,0
2830,0.00017442645628353972,587.0,587.0,0
2831,0.00017355432400212203,587.0,587.0,0
2832,0.00017268655238211143,587.0,587.0,0
2833,0.00017182311962020085,587.0,587.0,0
